PAYLOAD
344,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""51\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
345,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""52\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
346,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""53\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
347,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""54\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
348,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""55\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
349,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""57\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
350,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""58\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
351,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""59\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
352,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""60\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
353,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""61\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
354,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""62\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
355,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""64\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
356,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""65\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
357,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""101\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
358,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""102\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
359,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""103\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
360,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""104\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
361,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""105\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
362,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""106\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
363,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""107\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
364,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""109\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
365,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""110\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
366,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""111\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
367,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""112\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
368,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""113\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
369,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""114\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
370,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""116\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
371,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""117\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
372,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""118\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
373,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""119\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
374,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""121\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
375,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""122\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
376,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""123\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
377,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""124\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
378,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""125\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
379,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""126\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
380,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""127\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
381,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""129\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
382,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""130\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
383,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""132\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
384,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""133\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
385,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""136\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
386,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""138\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
387,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""140\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
388,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""141\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
389,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""143\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
390,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""144\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
391,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""145\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
392,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""146\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
393,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""147\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
394,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""148\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
395,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""149\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
396,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""150\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
397,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""151\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
398,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""152\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
399,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""154\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
400,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""155\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
401,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""156\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
402,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""157\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
403,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""158\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
404,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""159\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
405,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""160\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
406,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""161\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
407,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""162\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
408,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""163\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
409,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""164\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
410,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""165\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
411,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""166\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
412,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""168\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
413,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""170\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
414,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""171\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
415,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""172\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
416,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""173\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
417,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""174\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
418,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""175\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
419,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""176\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
420,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""177\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
421,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""178\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
422,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""179\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
423,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""180\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
424,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""181\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
425,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""182\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
426,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""183\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
427,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""184\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
428,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""185\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
429,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""186\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
430,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""187\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
431,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""188\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
432,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""189\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
433,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""190\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
434,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""250\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
435,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""251\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
436,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""393\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
437,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""12\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
438,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""33\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
439,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""395\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
440,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""249\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
441,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""115\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
442,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""482\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
443,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""492\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
444,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""496\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
445,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""480\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
446,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""483\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
447,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""476\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
448,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""481\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
449,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""421\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
450,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""457\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
451,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""458\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
452,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""459\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
453,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""460\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
454,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""463\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
455,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""464\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
456,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""468\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
457,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""454\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
458,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""411\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
459,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""412\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
460,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""446\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
461,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""447\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
462,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""470\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2019\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
463,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""2\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2020\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
464,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""4\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2020\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
465,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""5\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2020\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
466,"{""calendarCode"":""1"",""schoolReference"":""{\""schoolId\"":\""6\""}"",""schoolYearTypeReference"":""{\""schoolYear\"":\""2020\""}"",""calendarTypeDescriptor"":""School"",""gradeLevels"":""'abc'""}"
